sid,sentence
1769,"Like all of Napoleon's speeches, it was short and to the point."
1770,"He too, he said, was happy that the period of misunderstanding was at an end."
1771,"For a long time there had been rumours—circulated, he had reason to think, by some malignant enemy—that there was something subversive and even revolutionary in the outlook of himself and his colleagues."
1772,They had been credited with attempting to stir up rebellion among the animals on neighbouring farms.
1773,Nothing could be further from the truth!
1774,"Their sole wish, now and in the past, was to live at peace and in normal business relations with their neighbours."
1775,"This farm which he had the honour to control, he added, was a co-operative enterprise."
1776,"The title-deeds, which were in his own possession, were owned by the pigs jointly."
1777,"He did not believe, he said, that any of the old suspicions still lingered, but certain changes had been made recently in the routine of the farm which should have the effect of promoting confidence still further."
1778,"Hitherto the animals on the farm had had a rather foolish custom of addressing one another as ""Comrade."""
1779,This was to be suppressed.
1780,"There had also been a very strange custom, whose origin was unknown, of marching every Sunday morning past a boar's skull which was nailed to a post in the garden."
1781,"This, too, would be suppressed, and the skull had already been buried."
1782,"His visitors might have observed, too, the green flag which flew from the masthead."
1783,"If so, they would perhaps have noted that the white hoof and horn with which it had previously been marked had now been removed."
1784,It would be a plain green flag from now onwards.
1785,"He had only one criticism, he said, to make of Mr."
1786,Pilkington's excellent and neighbourly speech.
1787,Mr.
1788,"Pilkington had referred throughout to ""Animal Farm."""
1789,"He could not of course know—for he, Napoleon, was only now for the first time announcing it—that the name ""Animal Farm"" had been abolished."
1790,"Henceforward the farm was to be known as ""The Manor Farm""—which, he believed, was its correct and original name."
1791,"""Gentlemen,"" concluded Napoleon, ""I will give you the same toast as before, but in a different form."
1792,Fill your glasses to the brim.
1793,"Gentlemen, here is my toast:"
1794,"To the prosperity of The Manor Farm!"""
1795,"There was the same hearty cheering as before, and the mugs were emptied to the dregs."
1796,"But as the animals outside gazed at the scene, it seemed to them that some strange thing was happening."
1797,What was it that had altered in the faces of the pigs?
1798,Clover's old dim eyes flitted from one face to another.
1799,"Some of them had five chins, some had four, some had three."
1800,But what was it that seemed to be melting and changing?
1801,"Then, the applause having come to an end, the company took up their cards and continued the game that had been interrupted, and the animals crept silently away."
1802,But they had not gone twenty yards when they stopped short.
1803,An uproar of voices was coming from the farmhouse.
1804,They rushed back and looked through the window again.
1805,"Yes, a violent quarrel was in progress."
1806,"There were shoutings, hangings on the table, sharp suspicious glances, furious denials."
1807,The source of the trouble appeared to be that Napoleon and Mr.
1808,Pilkington had each played an ace of spades simultaneously.
1809,"Twelve voices were shouting in anger, and they were all alike."
1810,"No question, now, what had happened to the faces of the pigs."
1811,"The creatures outside looked from pig to man, and from man to pig, and from pig to man again;"
1812,but already it was impossible to say which was which.
1813,"THE END I'm Julie, the woman who runs"
1814,Global Grey - the website where this ebook was published.
1815,"These are my own formatted editions, and I hope you enjoyed reading this particular one."
1816,If you have this book because you bought it as part of a collection – thank you so much for your support.
1817,If you downloaded it for free – please consider (if you haven’t already) making a small
1818,donation to help keep the site running.
1819,"If you bought this from Amazon or anywhere else, you have been ripped off by someone taking free ebooks from my site and selling them as their own."
1820,You should definitely get a refund :/
1821,Thanks for reading this and I hope you visit the site again - new books are added regularly so you'll always find something of interest :)
